Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.50375E-4,95.750173004,0.786827988,0.00619137,0.961538462,0
4.62208E-4,96.02559658,0.791145382,0.005628518,0.962962963,0
4.89239E-4,96.263288361,0.800381353,0.005159475,0.964387464,0
5.04611E-4,96.513486111,0.80527835,0.004690432,0.968660969,0
5.17313E-4,96.768983322,0.809147151,0.004221388,0.971509972,0
5.3094E-4,97.029879304,0.813130205,0.003752345,0.974358974,0
5.48055E-4,97.301105275,0.817903191,0.003283302,0.975783476,0
5.80513E-4,97.526518306,0.826316221,0.002908068,0.977207977,0
6.06496E-4,97.765635005,0.832510852,0.002532833,0.98005698,0
6.27563E-4,98.014412621,0.837218149,0.002157598,0.981481481,0
6.92209E-4,98.282859258,0.850142243,0.001782364,0.985754986,0
7.49455E-4,98.572354539,0.859986239,0.001407129,0.99002849,0
7.59434E-4,98.799011398,0.861571361,0.001125704,0.992877493,0
8.91366E-4,99.054181559,0.879593305,0.000844278,0.994301994,0
9.68974E-4,99.331949393,0.888158433,0.000562852,0.997150997,0
1.18055E-3,99.558153074,0.906324546,0.000375235,0.997150997,0
1.39727E-3,99.820620665,0.919687161,0.000187617,0.998575499,0
1.79379E-3,100,0.936309886,0.000093809,1,0
