Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.43539E-4,56.50380599,0.530887997,0.170330703,0.563318777,0
1.44154E-4,56.762751108,0.531951519,0.168639609,0.56768559,0
1.45108E-4,57.008533665,0.533593371,0.167042465,0.573508006,0
1.45674E-4,57.255791933,0.534562011,0.165445321,0.576419214,0
1.4623E-4,57.504014964,0.535510971,0.163848177,0.579330422,0
1.46787E-4,57.753155064,0.536455362,0.162251033,0.580786026,0
1.47762E-4,58.003678769,0.538101616,0.16065389,0.58224163,0
1.48548E-4,58.255576977,0.539419626,0.159056746,0.585152838,0
1.49363E-4,58.508678618,0.540778391,0.157459602,0.588064047,0
1.50226E-4,58.763422152,0.542209467,0.155862458,0.590975255,0
1.50775E-4,59.004277621,0.543115369,0.154359263,0.592430859,0
1.51411E-4,59.261129847,0.544158637,0.15276212,0.595342067,0
1.52314E-4,59.504233412,0.545633172,0.151258925,0.599708879,0
1.52988E-4,59.763600393,0.546728623,0.149661781,0.605531295,0
1.53833E-4,60.00893412,0.548091943,0.148158587,0.608442504,0
1.54599E-4,60.255671924,0.549322928,0.146655393,0.612809316,0
1.55297E-4,60.50356275,0.550437018,0.145152198,0.620087336,0
1.55949E-4,60.752677612,0.551474847,0.143649004,0.620087336,0
1.56554E-4,61.002746316,0.552431022,0.14214581,0.625909753,0
1.57385E-4,61.253891219,0.553739569,0.140642616,0.633187773,0
1.58296E-4,61.506555199,0.555165492,0.139139421,0.636098981,0
1.59137E-4,61.760481432,0.556474093,0.137636227,0.643377001,0
1.60176E-4,62.015913013,0.558080161,0.136133033,0.64628821,0
1.60996E-4,62.256907039,0.55933887,0.134723788,0.647743814,0
1.62755E-4,62.515901103,0.562015703,0.133220594,0.65356623,0
1.63798E-4,62.760599471,0.563587976,0.131811349,0.65356623,0
1.64954E-4,63.007354474,0.565316849,0.130402104,0.656477438,0
1.65746E-4,63.25522457,0.566492196,0.12899286,0.659388646,0
1.66476E-4,63.504605386,0.567571855,0.127583615,0.665211063,0
1.67447E-4,63.75520428,0.568998981,0.126174371,0.669577875,0
1.68304E-4,64.007019883,0.570250122,0.124765126,0.671033479,0
1.69361E-4,64.260332,0.571784126,0.123355881,0.675400291,0
1.70294E-4,64.515037965,0.573127623,0.121946637,0.679767103,0
1.7166E-4,64.754581498,0.575081813,0.120631342,0.681222707,0
1.72382E-4,65.01266681,0.57610733,0.119222097,0.68558952,0
1.73615E-4,65.255087907,0.577846697,0.117906802,0.68558952,0
1.74715E-4,65.516399933,0.579386266,0.116497557,0.689956332,0
1.75987E-4,65.761983236,0.581153969,0.115182262,0.695778748,0
1.76905E-4,66.009035163,0.582419195,0.113866967,0.698689956,0
1.7843E-4,66.257973501,0.584505624,0.112551672,0.701601164,0
1.7977E-4,66.508919901,0.586321053,0.111236377,0.704512373,0
1.81403E-4,66.762046931,0.588512208,0.109921082,0.705967977,0
1.82423E-4,67.016678158,0.589869566,0.108605787,0.707423581,0
1.84111E-4,67.255053461,0.592095897,0.107384442,0.711790393,0
1.85296E-4,67.513796182,0.593644628,0.106069147,0.713245997,0
1.86394E-4,67.755360788,0.595069285,0.104847802,0.714701601,0
1.8798E-4,68.017676595,0.597109576,0.103532507,0.720524017,0
1.88891E-4,68.262541663,0.598271839,0.102311161,0.723435226,0
1.90437E-4,68.509182411,0.600229033,0.101089816,0.72489083,0
1.92258E-4,68.757992537,0.602511453,0.09986847,0.729257642,0
1.93337E-4,69.008573418,0.603849818,0.098647125,0.73216885,0
1.94067E-4,69.260402337,0.604751649,0.09742578,0.742358079,0
1.95015E-4,69.513295885,0.605915736,0.096204434,0.748180495,0
1.95814E-4,69.767418993,0.606891631,0.094983089,0.754002911,0
1.96888E-4,70.003207507,0.608196125,0.093855693,0.759825328,0
1.97569E-4,70.259735635,0.609018834,0.092634348,0.76419214,0
1.99971E-4,70.518101133,0.611891608,0.091413003,0.767103348,0
2.01082E-4,70.758683225,0.61320641,0.090285607,0.770014556,0
2.02771E-4,71.001120566,0.615189366,0.089158211,0.77147016,0
2.04828E-4,71.266052366,0.617575568,0.087936866,0.77147016,0
2.0581E-4,71.51249136,0.618704272,0.08680947,0.77147016,0
2.07367E-4,71.760750553,0.620480877,0.085682074,0.775836972,0
2.09153E-4,72.010692313,0.622498277,0.084554679,0.777292576,0
2.10564E-4,72.262827704,0.624077159,0.083427283,0.77874818,0
2.12212E-4,72.516503855,0.62590448,0.082299887,0.780203785,0
2.15423E-4,72.751514786,0.629413568,0.081266441,0.780203785,0
2.17144E-4,73.011098867,0.631267936,0.080139045,0.781659389,0
2.18897E-4,73.251,0.63313764,0.079105599,0.787481805,0
2.21845E-4,73.515794863,0.636239376,0.077978204,0.790393013,0
2.23152E-4,73.76048558,0.637597615,0.076944758,0.793304221,0
2.25314E-4,74.007266154,0.6398223,0.075911312,0.793304221,0
2.26455E-4,74.255975936,0.640985466,0.074877865,0.794759825,0
2.28712E-4,74.506239081,0.643264691,0.073844419,0.796215429,0
2.30006E-4,74.758454421,0.644558465,0.072810973,0.799126638,0
2.31701E-4,75.012553892,0.646238957,0.071777527,0.799126638,0
2.32599E-4,75.268025754,0.647122466,0.070744081,0.799126638,0
2.34263E-4,75.501961135,0.6487493,0.069804585,0.799126638,0
2.35866E-4,75.760577308,0.650301637,0.068771139,0.799126638,0
2.36949E-4,76.020883573,0.651342318,0.067737693,0.800582242,0
2.3781E-4,76.258318969,0.652165326,0.066798196,0.80349345,0
2.38794E-4,76.520387087,0.653101786,0.06576475,0.804949054,0
2.39464E-4,76.759556376,0.653736331,0.064825254,0.804949054,0
2.4066E-4,77.023607192,0.654862908,0.063791808,0.807860262,0
2.4156E-4,77.264791689,0.655706639,0.062852311,0.807860262,0
2.42814E-4,77.507186968,0.656874357,0.061912815,0.809315866,0
2.4428E-4,77.750731409,0.658230057,0.060973318,0.809315866,0
2.46112E-4,78.020693574,0.659908555,0.059939872,0.809315866,0
2.47339E-4,78.267719461,0.661023457,0.059000376,0.809315866,0
2.48574E-4,78.51582212,0.66213913,0.058060879,0.812227074,0
2.50285E-4,78.765418041,0.663671348,0.057121383,0.815138282,0
2.51717E-4,79.016484328,0.664944273,0.056181887,0.816593886,0
2.53396E-4,79.268906561,0.666423717,0.05524239,0.818049491,0
2.55299E-4,79.523427041,0.668085127,0.054302894,0.818049491,0
2.57174E-4,79.75429792,0.669704952,0.053457347,0.819505095,0
2.59029E-4,80.012575298,0.671293359,0.05251785,0.820960699,0
2.60526E-4,80.272482301,0.672563666,0.051578354,0.823871907,0
2.6188E-4,80.507544061,0.673704216,0.050732807,0.825327511,0
2.6346E-4,80.770368756,0.675025344,0.049793311,0.828238719,0
2.6456E-4,81.008245947,0.675938527,0.048947764,0.831149927,0
2.66216E-4,81.273842196,0.677303636,0.048008268,0.835516739,0
2.67023E-4,81.513919794,0.677964677,0.047162721,0.839883552,0
2.68721E-4,81.755086034,0.679346929,0.046317174,0.84279476,0
2.69393E-4,82.024050533,0.679891078,0.045377678,0.844250364,0
2.71741E-4,82.267588651,0.681776747,0.044532131,0.845705968,0
2.73077E-4,82.512652075,0.68283992,0.043686584,0.85007278,0
2.7359E-4,82.75868809,0.683246518,0.042841037,0.85007278,0
2.74591E-4,83.005474077,0.684036344,0.04199549,0.85007278,0
2.75151E-4,83.252817507,0.684476593,0.041149944,0.851528384,0
2.75966E-4,83.500928821,0.685114544,0.040304397,0.852983988,0
2.77525E-4,83.750081397,0.68632894,0.03945885,0.852983988,0
2.78821E-4,84.000488947,0.687330456,0.038613303,0.852983988,0
2.80354E-4,84.252111132,0.688507619,0.037767756,0.852983988,0
2.81466E-4,84.505021725,0.689356432,0.03692221,0.855895197,0
2.83172E-4,84.759162777,0.690649107,0.036076663,0.857350801,0
2.86225E-4,85.015007284,0.692935213,0.035231116,0.858806405,0
2.87922E-4,85.273543097,0.694191838,0.034385569,0.858806405,0
2.89108E-4,85.504487401,0.695063284,0.033633972,0.858806405,0
2.91849E-4,85.766382095,0.697059724,0.032788425,0.858806405,0
2.94467E-4,86.0013131,0.698942524,0.032036828,0.858806405,0
2.95923E-4,86.267068358,0.699978976,0.031191281,0.858806405,0
2.97445E-4,86.504458602,0.701055323,0.030439684,0.860262009,0
2.98924E-4,86.772886666,0.702093859,0.029594138,0.861717613,0
3.00676E-4,87.012485739,0.703314847,0.02884254,0.861717613,0
3.03132E-4,87.253867463,0.70500924,0.028090943,0.861717613,0
3.0501E-4,87.527552148,0.706292265,0.027245396,0.864628821,0
3.06133E-4,87.77209676,0.70705406,0.026493799,0.866084425,0
3.08827E-4,88.018411288,0.708865743,0.025742202,0.866084425,0
3.11022E-4,88.266831589,0.710324762,0.024990605,0.868995633,0
3.12748E-4,88.516379352,0.711462349,0.024239008,0.868995633,0
3.14162E-4,88.767240302,0.712387646,0.023487411,0.868995633,0
3.17216E-4,89.020306681,0.714365408,0.022735814,0.870451237,0
3.18015E-4,89.274508947,0.714878489,0.021984216,0.870451237,0
3.20788E-4,89.530213722,0.716644858,0.021232619,0.873362445,0
3.22534E-4,89.755327516,0.717746249,0.020574972,0.873362445,0
3.2416E-4,90.014072977,0.718763795,0.019823375,0.873362445,0
3.26342E-4,90.274345596,0.720117544,0.019071778,0.873362445,0
3.28321E-4,90.503587778,0.721334559,0.01841413,0.873362445,0
3.3046E-4,90.767118103,0.722638289,0.017662533,0.873362445,0
3.33693E-4,91.032840799,0.724585345,0.016910936,0.874818049,0
3.36902E-4,91.267802312,0.72649101,0.016253288,0.874818049,0
3.405E-4,91.505569097,0.728596523,0.015595641,0.877729258,0
3.43811E-4,91.779555096,0.730506159,0.014844044,0.880640466,0
3.49487E-4,92.0226131,0.733717675,0.014186396,0.88209607,0
3.55923E-4,92.270106124,0.737267397,0.013528749,0.883551674,0
3.6251E-4,92.522374005,0.740804001,0.012871101,0.885007278,0
3.77554E-4,92.782523275,0.748534686,0.012213454,0.890829694,0
3.83599E-4,93.011015993,0.751512894,0.011649756,0.892285298,0
3.89529E-4,93.28133479,0.754366386,0.010992108,0.895196507,0
3.98146E-4,93.518721324,0.758398255,0.01042841,0.899563319,0
4.11217E-4,93.762835491,0.764267447,0.009864713,0.902474527,0
4.24294E-4,94.014929255,0.769860797,0.009301015,0.911208151,0
4.35291E-4,94.273427166,0.774363177,0.008737317,0.91411936,0
4.58861E-4,94.543018206,0.78344339,0.008173619,0.917030568,0
4.93687E-4,94.784389809,0.795597336,0.007703871,0.919941776,0
5.40327E-4,95.042422375,0.809886769,0.007234123,0.922852984,0
5.48342E-4,95.260392594,0.812143443,0.006858324,0.925764192,0
5.74982E-4,95.540775326,0.819274182,0.006388576,0.9286754,0
5.99178E-4,95.775700475,0.825297254,0.006012777,0.931586608,0
6.14676E-4,96.01930937,0.828948687,0.005636979,0.935953421,0
6.19898E-4,96.266481354,0.830144976,0.00526118,0.940320233,0
6.251E-4,96.515345354,0.831320031,0.004885381,0.941775837,0
